Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
34.890528E+3	3.570000E-9	124.559185E-6	412.100000E-3	51.330840E-6
38.874067E+3	3.430000E-9	133.338052E-6	436.700000E-3	58.228727E-6
43.316280E+3	3.300000E-9	142.943722E-6	461.200000E-3	65.925645E-6
48.267430E+3	3.158000E-9	152.428542E-6	485.300000E-3	73.973572E-6
53.784066E+3	3.158000E-9	169.850081E-6	485.300000E-3	82.428244E-6
59.929021E+3	2.881000E-9	172.655511E-6	530.800000E-3	91.645545E-6
66.777693E+3	2.745000E-9	183.304769E-6	551.900000E-3	101.165902E-6
74.405480E+3	2.612000E-9	194.347115E-6	571.900000E-3	111.147115E-6
82.906630E+3	2.483000E-9	205.857163E-6	590.000000E-3	121.455726E-6
92.381674E+3	2.359000E-9	217.928368E-6	607.100000E-3	132.304312E-6
102.937425E+3	2.240000E-9	230.579832E-6	622.200000E-3	143.466771E-6
114.699548E+3	2.126000E-9	243.851239E-6	635.600000E-3	154.991847E-6
127.806272E+3	2.017000E-9	257.785251E-6	646.900000E-3	166.761279E-6
142.408395E+3	1.913000E-9	272.427260E-6	655.800000E-3	178.657797E-6
158.681845E+3	1.816000E-9	288.166230E-6	661.900000E-3	190.737228E-6
176.815118E+3	1.724000E-9	304.829263E-6	664.600000E-3	202.589528E-6
197.021842E+3	1.639000E-9	322.918799E-6	664.100000E-3	214.450374E-6
219.534495E+3	1.560000E-9	342.473812E-6	659.400000E-3	225.827231E-6
244.616970E+3	1.488000E-9	363.990052E-6	650.300000E-3	236.702731E-6
272.570862E+3	1.423000E-9	387.868336E-6	637.400000E-3	247.227278E-6
303.716611E+3	1.365000E-9	414.573175E-6	620.300000E-3	257.159740E-6
338.418644E+3	1.313000E-9	444.343679E-6	599.900000E-3	266.561773E-6
377.091649E+3	1.268000E-9	478.152211E-6	576.400000E-3	275.606935E-6
420.181734E+3	1.228000E-9	515.983170E-6	550.200000E-3	283.893940E-6
468.197836E+3	1.193600E-9	558.840937E-6	522.500000E-3	291.994390E-6
521.692876E+3	1.163800E-9	607.146169E-6	493.500000E-3	299.626634E-6
581.307738E+3	1.138600E-9	661.876991E-6	464.100000E-3	307.177111E-6
647.733573E+3	1.117100E-9	723.583175E-6	434.900000E-3	314.686323E-6
721.749496E+3	1.098800E-9	793.058346E-6	406.500000E-3	322.378218E-6
804.222587E+3	1.083400E-9	871.294750E-6	379.200000E-3	330.394969E-6
896.120455E+3	1.070700E-9	959.476171E-6	353.400000E-3	339.078879E-6
998.517526E+3	1.060200E-9	1.058628E-3	329.300000E-3	348.606293E-6
1.112614E+6	1.051200E-9	1.169580E-3	307.400000E-3	359.528806E-6
1.239748E+6	1.044000E-9	1.294297E-3	286.200000E-3	370.427734E-6
1.381415E+6	1.039000E-9	1.435290E-3	268.400000E-3	385.231841E-6
1.539267E+6	1.034000E-9	1.591602E-3	252.600000E-3	402.038764E-6
1.715153E+6	1.031000E-9	1.768322E-3	239.200000E-3	422.982679E-6
1.911144E+6	1.028000E-9	1.964656E-3	228.100000E-3	448.138019E-6
2.129529E+6	1.027000E-9	2.187026E-3	219.000000E-3	478.958662E-6
2.372864E+6	1.026000E-9	2.434558E-3	212.300000E-3	516.856714E-6
2.644002E+6	1.027000E-9	2.715390E-3	207.800000E-3	564.258070E-6
2.946129E+6	1.028000E-9	3.028621E-3	205.700000E-3	622.987269E-6
3.282782E+6	1.031000E-9	3.384548E-3	206.000000E-3	697.216961E-6
3.657895E+6	1.035000E-9	3.785921E-3	208.800000E-3	790.500277E-6
4.075877E+6	1.041000E-9	4.242988E-3	214.400000E-3	909.696657E-6
4.541618E+6	1.048500E-9	4.761887E-3	223.000000E-3	1.061901E-3
5.060584E+6	1.058300E-9	5.355616E-3	235.100000E-3	1.259105E-3
5.638845E+6	1.070800E-9	6.038075E-3	251.300000E-3	1.517368E-3
6.283185E+6	1.086700E-9	6.827937E-3	272.400000E-3	1.859930E-3
