Amplitude,Capacitance,Dissipation
10.000000E-3,5.620000E-9,5.800000E-6
30.000000E-3,5.500000E-9,5.700000E-6
50.000000E-3,5.390000E-9,5.500000E-6
70.000000E-3,5.290000E-9,5.400000E-6
90.000000E-3,5.190000E-9,5.300000E-6
110.000000E-3,5.099000E-9,5.110000E-6
130.000000E-3,5.037000E-9,5.030000E-6
150.000000E-3,4.963000E-9,4.890000E-6
170.000000E-3,4.896000E-9,4.760000E-6
190.000000E-3,4.836000E-9,4.630000E-6
210.000000E-3,4.782000E-9,4.520000E-6
230.000000E-3,4.734000E-9,4.400000E-6
250.000000E-3,4.701000E-9,4.310000E-6
270.000000E-3,4.661000E-9,4.190000E-6
290.000000E-3,4.625000E-9,4.080000E-6
310.000000E-3,4.592000E-9,3.980000E-6
330.000000E-3,4.563000E-9,3.880000E-6
350.000000E-3,4.541000E-9,3.830000E-6
370.000000E-3,4.516000E-9,3.750000E-6
390.000000E-3,4.494000E-9,3.670000E-6
