Amplitude,Capacitance,Dissipation
10.000000E-3,4.690000E-9,4.300000E-6
30.000000E-3,4.650000E-9,4.100000E-6
50.000000E-3,4.610000E-9,4.000000E-6
70.000000E-3,4.580000E-9,3.900000E-6
90.000000E-3,4.550000E-9,3.700000E-6
110.000000E-3,4.516000E-9,3.630000E-6
130.000000E-3,4.495000E-9,3.570000E-6
150.000000E-3,4.471000E-9,3.480000E-6
170.000000E-3,4.449000E-9,3.390000E-6
190.000000E-3,4.428000E-9,3.320000E-6
210.000000E-3,4.409000E-9,3.270000E-6
230.000000E-3,4.392000E-9,3.200000E-6
250.000000E-3,4.380000E-9,3.160000E-6
270.000000E-3,4.365000E-9,3.100000E-6
290.000000E-3,4.351000E-9,3.050000E-6
310.000000E-3,4.337000E-9,3.000000E-6
330.000000E-3,4.326000E-9,2.950000E-6
350.000000E-3,4.317000E-9,2.940000E-6
370.000000E-3,4.306000E-9,2.900000E-6
390.000000E-3,4.297000E-9,2.860000E-6
