Amplitude,Capacitance,Dissipation
10.000000E-3,6.350000E-9,8.100000E-6
30.000000E-3,6.270000E-9,7.900000E-6
50.000000E-3,6.170000E-9,7.600000E-6
70.000000E-3,6.070000E-9,7.300000E-6
90.000000E-3,5.960000E-9,7.000000E-6
110.000000E-3,5.847000E-9,6.770000E-6
130.000000E-3,5.749000E-9,6.580000E-6
150.000000E-3,5.638000E-9,6.380000E-6
170.000000E-3,5.531000E-9,6.210000E-6
190.000000E-3,5.427000E-9,6.070000E-6
210.000000E-3,5.330000E-9,5.960000E-6
230.000000E-3,5.239000E-9,5.830000E-6
250.000000E-3,5.168000E-9,5.720000E-6
270.000000E-3,5.089000E-9,5.590000E-6
290.000000E-3,5.017000E-9,5.450000E-6
310.000000E-3,4.949000E-9,5.300000E-6
330.000000E-3,4.888000E-9,5.150000E-6
350.000000E-3,4.839000E-9,5.040000E-6
370.000000E-3,4.788000E-9,4.900000E-6
390.000000E-3,4.741000E-9,4.750000E-6
