Amplitude,Capacitance,Dissipation
10.000000E-3,1.055000E-9,449.000000E-6
30.000000E-3,1.054000E-9,446.000000E-6
50.000000E-3,1.053000E-9,443.000000E-6
70.000000E-3,1.054000E-9,438.000000E-6
90.000000E-3,1.053000E-9,435.000000E-6
110.000000E-3,1.053000E-9,433.000000E-6
130.000000E-3,1.052000E-9,432.000000E-6
150.000000E-3,1.052000E-9,430.000000E-6
170.000000E-3,1.051000E-9,428.000000E-6
190.000000E-3,1.051000E-9,426.000000E-6
210.000000E-3,1.050000E-9,426.000000E-6
230.000000E-3,1.050000E-9,425.000000E-6
250.000000E-3,1.050000E-9,424.000000E-6
270.000000E-3,1.050000E-9,423.000000E-6
290.000000E-3,1.049000E-9,422.000000E-6
310.000000E-3,1.049200E-9,421.000000E-6
330.000000E-3,1.049100E-9,420.000000E-6
350.000000E-3,1.048700E-9,421.000000E-6
370.000000E-3,1.048600E-9,420.000000E-6
390.000000E-3,1.048500E-9,420.000000E-6
