Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
125.663706E+0	0.000000E+0	NaN	0.000000E+0	0.000000E+0
138.230077E+0	7.200000E-9	995.256553E-9	114.000000E-3	113.459247E-9
157.079633E+0	6.900000E-9	1.083849E-6	168.000000E-3	182.086710E-9
175.929189E+0	6.800000E-9	1.196318E-6	165.000000E-3	197.392550E-9
194.778745E+0	6.600000E-9	1.285540E-6	151.000000E-3	194.116497E-9
213.628300E+0	6.600000E-9	1.409947E-6	163.000000E-3	229.821326E-9
238.761042E+0	6.500000E-9	1.551947E-6	169.000000E-3	262.279004E-9
270.176968E+0	6.400000E-9	1.729133E-6	167.000000E-3	288.765144E-9
301.592895E+0	6.300000E-9	1.900035E-6	157.000000E-3	298.305532E-9
333.008821E+0	6.200000E-9	2.064655E-6	158.000000E-3	326.215441E-9
370.707933E+0	6.100000E-9	2.261318E-6	159.000000E-3	359.549624E-9
414.690230E+0	6.000000E-9	2.488141E-6	154.000000E-3	383.173773E-9
458.672527E+0	5.940000E-9	2.724515E-6	147.000000E-3	400.503677E-9
515.221195E+0	5.870000E-9	3.024348E-6	144.000000E-3	435.506172E-9
571.769863E+0	5.820000E-9	3.327701E-6	141.000000E-3	469.205785E-9
634.601716E+0	5.760000E-9	3.655306E-6	136.000000E-3	497.121600E-9
709.999940E+0	5.710000E-9	4.054100E-6	130.000000E-3	527.032955E-9
791.681349E+0	5.660000E-9	4.480916E-6	127.000000E-3	569.076387E-9
879.645943E+0	5.620000E-9	4.943610E-6	122.000000E-3	603.120444E-9
980.176908E+0	5.590000E-9	5.479189E-6	119.000000E-3	652.023481E-9
1.093274E+3	5.550000E-9	6.067672E-6	115.000000E-3	697.782286E-9
1.218938E+3	5.520000E-9	6.728537E-6	112.000000E-3	753.596198E-9
1.357168E+3	5.490000E-9	7.450852E-6	110.000000E-3	819.593771E-9
1.514248E+3	5.470000E-9	8.282935E-6	107.000000E-3	886.274012E-9
1.683894E+3	5.440000E-9	9.160382E-6	107.000000E-3	980.160823E-9
1.878672E+3	5.420000E-9	10.182404E-6	106.000000E-3	1.079335E-6
2.092301E+3	5.390000E-9	11.277501E-6	107.000000E-3	1.206693E-6
2.331062E+3	5.370000E-9	12.517802E-6	108.000000E-3	1.351923E-6
2.601239E+3	5.300000E-9	13.786565E-6	110.000000E-3	1.516522E-6
2.896548E+3	5.300000E-9	15.351707E-6	112.000000E-3	1.719391E-6
3.229557E+3	5.300000E-9	17.116653E-6	116.000000E-3	1.985532E-6
3.593982E+3	5.300000E-9	19.048105E-6	120.000000E-3	2.285773E-6
4.008672E+3	5.200000E-9	20.845096E-6	125.000000E-3	2.605637E-6
4.467345E+3	5.210000E-9	23.274866E-6	131.000000E-3	3.049007E-6
4.976283E+3	5.180000E-9	25.777145E-6	137.000000E-3	3.531469E-6
5.541769E+3	5.150000E-9	28.540113E-6	145.000000E-3	4.138316E-6
6.176371E+3	5.110000E-9	31.561257E-6	154.000000E-3	4.860434E-6
6.886371E+3	5.070000E-9	34.913901E-6	164.000000E-3	5.725880E-6
7.671769E+3	5.020000E-9	38.512282E-6	175.000000E-3	6.739649E-6
8.545132E+3	4.970000E-9	42.469306E-6	187.000000E-3	7.941760E-6
9.525309E+3	4.910000E-9	46.769267E-6	200.000000E-3	9.353853E-6
10.612300E+3	4.850000E-9	51.469655E-6	214.000000E-3	11.014506E-6
11.824955E+3	4.780000E-9	56.523284E-6	230.000000E-3	13.000355E-6
13.175840E+3	4.710000E-9	62.058204E-6	247.000000E-3	15.328377E-6
14.683804E+3	4.620000E-9	67.839175E-6	265.000000E-3	17.977381E-6
16.361415E+3	4.530000E-9	74.117208E-6	284.000000E-3	21.049287E-6
18.227521E+3	4.430000E-9	80.747916E-6	305.000000E-3	24.628114E-6
20.313538E+3	4.320000E-9	87.754485E-6	326.000000E-3	28.607962E-6
22.632033E+3	4.200000E-9	95.054541E-6	349.000000E-3	33.174035E-6
25.220706E+3	4.080000E-9	102.900480E-6	372.000000E-3	38.278978E-6
28.098405E+3	3.940000E-9	110.707714E-6	396.000000E-3	43.840255E-6
31.309112E+3	3.800000E-9	118.974627E-6	421.000000E-3	50.088318E-6
34.890528E+3	3.660000E-9	127.699333E-6	442.800000E-3	56.545264E-6
38.874067E+3	3.510000E-9	136.447977E-6	467.500000E-3	63.789429E-6
43.316280E+3	3.360000E-9	145.542699E-6	491.600000E-3	71.548791E-6
48.267430E+3	3.214000E-9	155.131519E-6	515.200000E-3	79.923758E-6
53.784066E+3	3.066000E-9	164.901947E-6	537.700000E-3	88.667777E-6
59.929021E+3	2.920000E-9	174.992743E-6	559.000000E-3	97.820943E-6
66.777693E+3	2.778000E-9	185.508432E-6	579.200000E-3	107.446484E-6
74.405480E+3	2.640000E-9	196.430468E-6	598.000000E-3	117.465420E-6
82.906630E+3	2.506000E-9	207.764015E-6	615.700000E-3	127.920304E-6
92.381674E+3	2.380000E-9	219.868383E-6	630.900000E-3	138.714963E-6
102.937425E+3	2.258000E-9	232.432705E-6	645.000000E-3	149.919095E-6
114.699548E+3	2.142000E-9	245.686431E-6	657.000000E-3	161.415985E-6
127.806272E+3	2.031000E-9	259.574539E-6	667.100000E-3	173.162175E-6
142.408395E+3	1.926000E-9	274.278569E-6	674.600000E-3	185.028322E-6
158.681845E+3	1.828000E-9	290.070413E-6	679.500000E-3	197.102845E-6
176.815118E+3	1.735000E-9	306.774229E-6	681.000000E-3	208.913250E-6
197.021842E+3	1.650000E-9	325.086039E-6	679.100000E-3	220.765929E-6
219.534495E+3	1.571000E-9	344.888691E-6	673.300000E-3	232.213556E-6
244.616970E+3	1.498000E-9	366.436222E-6	663.200000E-3	243.020502E-6
272.570862E+3	1.433000E-9	390.594045E-6	649.400000E-3	253.651773E-6
303.716611E+3	1.375000E-9	417.610341E-6	631.900000E-3	263.887974E-6
338.418644E+3	1.323000E-9	447.727866E-6	610.700000E-3	273.427408E-6
377.091649E+3	1.277000E-9	481.546036E-6	586.800000E-3	282.571214E-6
420.181734E+3	1.237000E-9	519.764805E-6	560.300000E-3	291.224220E-6
468.197836E+3	1.202000E-9	562.773799E-6	532.200000E-3	299.508216E-6
521.692876E+3	1.171800E-9	611.319712E-6	503.000000E-3	307.493815E-6
581.307738E+3	1.146000E-9	666.178668E-6	473.300000E-3	315.302364E-6
647.733573E+3	1.123900E-9	727.987763E-6	443.900000E-3	323.153768E-6
721.749496E+3	1.105200E-9	797.677543E-6	415.100000E-3	331.115948E-6
804.222587E+3	1.089500E-9	876.200508E-6	387.500000E-3	339.527697E-6
896.120455E+3	1.076000E-9	964.225609E-6	361.500000E-3	348.567558E-6
998.517526E+3	1.065100E-9	1.063521E-3	337.000000E-3	358.406583E-6
1.112614E+6	1.055800E-9	1.174698E-3	314.600000E-3	369.559910E-6
1.239748E+6	1.048000E-9	1.299256E-3	293.100000E-3	380.811862E-6
1.381415E+6	1.042000E-9	1.439434E-3	274.900000E-3	395.700479E-6
1.539267E+6	1.038000E-9	1.597759E-3	258.700000E-3	413.340372E-6
1.715153E+6	1.034000E-9	1.773468E-3	244.900000E-3	434.322238E-6
1.911144E+6	1.031000E-9	1.970389E-3	233.200000E-3	459.494801E-6
2.129529E+6	1.029000E-9	2.191285E-3	223.900000E-3	490.628691E-6
2.372864E+6	1.029000E-9	2.441677E-3	216.800000E-3	529.355537E-6
2.644002E+6	1.029000E-9	2.720678E-3	212.000000E-3	576.783765E-6
2.946129E+6	1.030000E-9	3.034513E-3	209.400000E-3	635.427004E-6
3.282782E+6	1.033000E-9	3.391114E-3	209.500000E-3	710.438366E-6
3.657895E+6	1.037000E-9	3.793237E-3	211.900000E-3	803.786847E-6
4.075877E+6	1.042000E-9	4.247064E-3	217.200000E-3	922.462305E-6
4.541618E+6	1.049900E-9	4.768245E-3	225.400000E-3	1.074762E-3
5.060584E+6	1.059500E-9	5.361689E-3	237.300000E-3	1.272329E-3
5.638845E+6	1.072000E-9	6.044841E-3	253.200000E-3	1.530554E-3
6.283185E+6	1.087900E-9	6.835477E-3	273.900000E-3	1.872237E-3
