Amplitude,Capacitance,Dissipation
10.000000E-3,4.180000E-9,3.400000E-6
30.000000E-3,4.170000E-9,3.300000E-6
50.000000E-3,4.150000E-9,3.200000E-6
70.000000E-3,4.140000E-9,3.000000E-6
90.000000E-3,4.120000E-9,2.900000E-6
110.000000E-3,4.104000E-9,2.740000E-6
130.000000E-3,4.094000E-9,2.650000E-6
150.000000E-3,4.084000E-9,2.540000E-6
170.000000E-3,4.075000E-9,2.430000E-6
190.000000E-3,4.068000E-9,2.340000E-6
210.000000E-3,4.061000E-9,2.290000E-6
230.000000E-3,4.056000E-9,2.220000E-6
250.000000E-3,4.053000E-9,2.180000E-6
270.000000E-3,4.050000E-9,2.130000E-6
290.000000E-3,4.047000E-9,2.090000E-6
310.000000E-3,4.044000E-9,2.060000E-6
330.000000E-3,4.042000E-9,2.030000E-6
350.000000E-3,4.041000E-9,2.020000E-6
370.000000E-3,4.039000E-9,2.000000E-6
390.000000E-3,4.038000E-9,1.980000E-6
