Amplitude,Capacitance,Dissipation
10.000000E-3,4.760000E-9,4.500000E-6
30.000000E-3,4.700000E-9,4.300000E-6
50.000000E-3,4.650000E-9,4.100000E-6
70.000000E-3,4.600000E-9,4.000000E-6
90.000000E-3,4.560000E-9,3.800000E-6
110.000000E-3,4.524000E-9,3.690000E-6
130.000000E-3,4.498000E-9,3.610000E-6
150.000000E-3,4.468000E-9,3.500000E-6
170.000000E-3,4.441000E-9,3.400000E-6
190.000000E-3,4.417000E-9,3.300000E-6
210.000000E-3,4.395000E-9,3.240000E-6
230.000000E-3,4.375000E-9,3.160000E-6
250.000000E-3,4.361000E-9,3.110000E-6
270.000000E-3,4.344000E-9,3.040000E-6
290.000000E-3,4.329000E-9,2.980000E-6
310.000000E-3,4.315000E-9,2.930000E-6
330.000000E-3,4.302000E-9,2.880000E-6
350.000000E-3,4.292000E-9,2.860000E-6
370.000000E-3,4.282000E-9,2.820000E-6
390.000000E-3,4.271000E-9,2.770000E-6
