Amplitude,Capacitance,Dissipation
10.000000E-3,1.133400E-9,313.000000E-6
30.000000E-3,1.132100E-9,311.600000E-6
50.000000E-3,1.130800E-9,310.300000E-6
70.000000E-3,1.131000E-9,308.200000E-6
90.000000E-3,1.130100E-9,307.200000E-6
110.000000E-3,1.129200E-9,306.300000E-6
130.000000E-3,1.128500E-9,305.700000E-6
150.000000E-3,1.127800E-9,304.900000E-6
170.000000E-3,1.127100E-9,304.200000E-6
190.000000E-3,1.126400E-9,303.600000E-6
210.000000E-3,1.125800E-9,303.000000E-6
230.000000E-3,1.125300E-9,302.500000E-6
250.000000E-3,1.124900E-9,302.200000E-6
270.000000E-3,1.124500E-9,301.700000E-6
290.000000E-3,1.124000E-9,301.400000E-6
310.000000E-3,1.123700E-9,301.000000E-6
330.000000E-3,1.123400E-9,300.700000E-6
350.000000E-3,1.123100E-9,300.500000E-6
370.000000E-3,1.122700E-9,300.300000E-6
390.000000E-3,1.122600E-9,300.000000E-6
