Amplitude,Capacitance,Dissipation
10.000000E-3,4.940000E-9,5.900000E-6
30.000000E-3,4.890000E-9,5.700000E-6
50.000000E-3,4.820000E-9,5.500000E-6
70.000000E-3,4.760000E-9,5.400000E-6
90.000000E-3,4.690000E-9,5.100000E-6
110.000000E-3,4.617000E-9,4.850000E-6
130.000000E-3,4.563000E-9,4.650000E-6
150.000000E-3,4.500000E-9,4.390000E-6
170.000000E-3,4.443000E-9,4.130000E-6
190.000000E-3,4.394000E-9,3.900000E-6
210.000000E-3,4.351000E-9,3.700000E-6
230.000000E-3,4.314000E-9,3.500000E-6
250.000000E-3,4.290000E-9,3.360000E-6
270.000000E-3,4.263000E-9,3.200000E-6
290.000000E-3,4.240000E-9,3.060000E-6
310.000000E-3,4.220000E-9,2.940000E-6
330.000000E-3,4.204000E-9,2.830000E-6
350.000000E-3,4.192000E-9,2.780000E-6
370.000000E-3,4.180000E-9,2.690000E-6
390.000000E-3,4.169000E-9,2.620000E-6
