Amplitude,Capacitance,Dissipation
10.000000E-3,2.898000E-9,103.200000E-6
30.000000E-3,2.882000E-9,101.500000E-6
50.000000E-3,2.869000E-9,100.000000E-6
70.000000E-3,2.862000E-9,98.400000E-6
90.000000E-3,2.854000E-9,97.200000E-6
110.000000E-3,2.847000E-9,96.200000E-6
130.000000E-3,2.840000E-9,95.600000E-6
150.000000E-3,2.835000E-9,94.700000E-6
170.000000E-3,2.830000E-9,94.000000E-6
190.000000E-3,2.825000E-9,93.300000E-6
210.000000E-3,2.820000E-9,92.800000E-6
230.000000E-3,2.816000E-9,92.200000E-6
250.000000E-3,2.814000E-9,91.900000E-6
270.000000E-3,2.811000E-9,91.300000E-6
290.000000E-3,2.808000E-9,90.900000E-6
310.000000E-3,2.806000E-9,90.500000E-6
330.000000E-3,2.804000E-9,90.100000E-6
350.000000E-3,2.801000E-9,90.000000E-6
370.000000E-3,2.800000E-9,89.600000E-6
390.000000E-3,2.798000E-9,89.300000E-6
