Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
125.663706E+0	0.000000E+0	NaN	0.000000E+0	0.000000E+0
138.230077E+0	5.300000E-9	732.619407E-9	84.000000E-3	61.540030E-9
157.079633E+0	5.200000E-9	816.814090E-9	100.000000E-3	81.681409E-9
175.929189E+0	5.200000E-9	914.831781E-9	100.000000E-3	91.483178E-9
194.778745E+0	5.100000E-9	993.371597E-9	80.000000E-3	79.469728E-9
213.628300E+0	5.200000E-9	1.110867E-6	70.000000E-3	77.760701E-9
238.761042E+0	5.100000E-9	1.217681E-6	76.000000E-3	92.543780E-9
270.176968E+0	5.100000E-9	1.377903E-6	77.000000E-3	106.098495E-9
301.592895E+0	5.000000E-9	1.507964E-6	65.000000E-3	98.017691E-9
333.008821E+0	5.000000E-9	1.665044E-6	70.000000E-3	116.553087E-9
370.707933E+0	5.100000E-9	1.890610E-6	75.000000E-3	141.795784E-9
414.690230E+0	5.000000E-9	2.073451E-6	69.000000E-3	143.068129E-9
458.672527E+0	4.990000E-9	2.288776E-6	76.000000E-3	173.946969E-9
515.221195E+0	4.970000E-9	2.560649E-6	77.000000E-3	197.169999E-9
571.769863E+0	4.940000E-9	2.824543E-6	80.000000E-3	225.963450E-9
634.601716E+0	4.910000E-9	3.115894E-6	79.000000E-3	246.155660E-9
709.999940E+0	4.890000E-9	3.471900E-6	82.000000E-3	284.695776E-9
791.681349E+0	4.860000E-9	3.847571E-6	81.000000E-3	311.653280E-9
879.645943E+0	4.830000E-9	4.248690E-6	86.000000E-3	365.387332E-9
980.176908E+0	4.800000E-9	4.704849E-6	88.000000E-3	414.026726E-9
1.093274E+3	4.770000E-9	5.214918E-6	89.000000E-3	464.127715E-9
1.218938E+3	4.740000E-9	5.777766E-6	91.000000E-3	525.776695E-9
1.357168E+3	4.720000E-9	6.405833E-6	94.000000E-3	602.148310E-9
1.514248E+3	4.680000E-9	7.086679E-6	95.000000E-3	673.234509E-9
1.683894E+3	4.650000E-9	7.830106E-6	97.000000E-3	759.520236E-9
1.878672E+3	4.620000E-9	8.679467E-6	100.000000E-3	867.946652E-9
2.092301E+3	4.590000E-9	9.603660E-6	102.000000E-3	979.573345E-9
2.331062E+3	4.560000E-9	10.629642E-6	104.000000E-3	1.105483E-6
2.601239E+3	4.530000E-9	11.783611E-6	107.000000E-3	1.260846E-6
2.896548E+3	4.500000E-9	13.034468E-6	109.000000E-3	1.420757E-6
3.229557E+3	4.500000E-9	14.533008E-6	112.000000E-3	1.627697E-6
3.593982E+3	4.400000E-9	15.813521E-6	115.000000E-3	1.818555E-6
4.008672E+3	4.400000E-9	17.638158E-6	118.000000E-3	2.081303E-6
4.467345E+3	4.390000E-9	19.611643E-6	122.000000E-3	2.392621E-6
4.976283E+3	4.360000E-9	21.696593E-6	126.000000E-3	2.733771E-6
5.541769E+3	4.330000E-9	23.995862E-6	130.000000E-3	3.119462E-6
6.176371E+3	4.300000E-9	26.558396E-6	136.000000E-3	3.611942E-6
6.886371E+3	4.270000E-9	29.404805E-6	142.000000E-3	4.175482E-6
7.671769E+3	4.240000E-9	32.528302E-6	148.000000E-3	4.814189E-6
8.545132E+3	4.200000E-9	35.889554E-6	156.000000E-3	5.598770E-6
9.525309E+3	4.170000E-9	39.720538E-6	164.000000E-3	6.514168E-6
10.612300E+3	4.130000E-9	43.828799E-6	173.000000E-3	7.582382E-6
11.824955E+3	4.090000E-9	48.364065E-6	184.000000E-3	8.898988E-6
13.175840E+3	4.050000E-9	53.362150E-6	196.000000E-3	10.458981E-6
14.683804E+3	4.000000E-9	58.735216E-6	209.000000E-3	12.275660E-6
16.361415E+3	3.950000E-9	64.627587E-6	223.000000E-3	14.411952E-6
18.227521E+3	3.900000E-9	71.087330E-6	239.000000E-3	16.989872E-6
20.313538E+3	3.840000E-9	78.003986E-6	256.000000E-3	19.969020E-6
22.632033E+3	3.770000E-9	85.322766E-6	275.000000E-3	23.463761E-6
25.220706E+3	3.690000E-9	93.064404E-6	295.000000E-3	27.453999E-6
28.098405E+3	3.600000E-9	101.154257E-6	316.000000E-3	31.964745E-6
31.309112E+3	3.510000E-9	109.894984E-6	339.000000E-3	37.254400E-6
34.890528E+3	3.410000E-9	118.976701E-6	363.000000E-3	43.188542E-6
38.874067E+3	3.300000E-9	128.284423E-6	384.900000E-3	49.376674E-6
43.316280E+3	3.190000E-9	138.178932E-6	410.000000E-3	56.653362E-6
48.267430E+3	3.067000E-9	148.036206E-6	434.900000E-3	64.380946E-6
53.784066E+3	2.944000E-9	158.340291E-6	459.700000E-3	72.789032E-6
59.929021E+3	2.818000E-9	168.879982E-6	483.700000E-3	81.687248E-6
66.777693E+3	2.692000E-9	179.765551E-6	506.900000E-3	91.123158E-6
74.405480E+3	2.567000E-9	190.998868E-6	528.800000E-3	101.000202E-6
82.906630E+3	2.446000E-9	202.789617E-6	549.300000E-3	111.392337E-6
92.381674E+3	2.326000E-9	214.879773E-6	568.500000E-3	122.159151E-6
102.937425E+3	2.212000E-9	227.697584E-6	585.900000E-3	133.408014E-6
114.699548E+3	2.101000E-9	240.983750E-6	601.400000E-3	144.927627E-6
127.806272E+3	1.995000E-9	254.973513E-6	615.000000E-3	156.808711E-6
142.408395E+3	1.893000E-9	269.579092E-6	626.400000E-3	168.864343E-6
158.681845E+3	1.797000E-9	285.151275E-6	635.100000E-3	181.099575E-6
176.815118E+3	1.706000E-9	301.646591E-6	640.800000E-3	193.295135E-6
197.021842E+3	1.621000E-9	319.372405E-6	643.000000E-3	205.356457E-6
219.534495E+3	1.542000E-9	338.522191E-6	641.400000E-3	217.128133E-6
244.616970E+3	1.469000E-9	359.342329E-6	635.200000E-3	228.254248E-6
272.570862E+3	1.403000E-9	382.416919E-6	624.700000E-3	238.895849E-6
303.716611E+3	1.344000E-9	408.195126E-6	610.100000E-3	249.039846E-6
338.418644E+3	1.291000E-9	436.898469E-6	591.500000E-3	258.425445E-6
377.091649E+3	1.245000E-9	469.479103E-6	569.500000E-3	267.368349E-6
420.181734E+3	1.205000E-9	506.318990E-6	544.400000E-3	275.640058E-6
468.197836E+3	1.169600E-9	547.604189E-6	517.300000E-3	283.275647E-6
521.692876E+3	1.139500E-9	594.469032E-6	488.600000E-3	290.457569E-6
581.307738E+3	1.114000E-9	647.576820E-6	459.200000E-3	297.367276E-6
647.733573E+3	1.092300E-9	707.519382E-6	429.900000E-3	304.162582E-6
721.749496E+3	1.074300E-9	775.375484E-6	401.000000E-3	310.925569E-6
804.222587E+3	1.059100E-9	851.752141E-6	373.300000E-3	317.959074E-6
896.120455E+3	1.046600E-9	937.879668E-6	346.800000E-3	325.256669E-6
998.517526E+3	1.036400E-9	1.034864E-3	322.200000E-3	333.433040E-6
