Amplitude,Capacitance,Dissipation
10.000000E-3,5.480000E-9,5.900000E-6
30.000000E-3,5.400000E-9,5.800000E-6
50.000000E-3,5.290000E-9,5.700000E-6
70.000000E-3,5.190000E-9,5.500000E-6
90.000000E-3,5.080000E-9,5.300000E-6
110.000000E-3,4.962000E-9,5.030000E-6
130.000000E-3,4.870000E-9,4.840000E-6
150.000000E-3,4.771000E-9,4.600000E-6
170.000000E-3,4.684000E-9,4.360000E-6
190.000000E-3,4.609000E-9,4.130000E-6
210.000000E-3,4.545000E-9,3.950000E-6
230.000000E-3,4.492000E-9,3.760000E-6
250.000000E-3,4.455000E-9,3.630000E-6
270.000000E-3,4.416000E-9,3.480000E-6
290.000000E-3,4.383000E-9,3.350000E-6
310.000000E-3,4.355000E-9,3.230000E-6
330.000000E-3,4.330000E-9,3.130000E-6
350.000000E-3,4.314000E-9,3.070000E-6
370.000000E-3,4.294000E-9,2.990000E-6
390.000000E-3,4.279000E-9,2.920000E-6
