Amplitude,Capacitance,Dissipation
10.000000E-3,4.470000E-9,3.500000E-6
30.000000E-3,4.440000E-9,3.400000E-6
50.000000E-3,4.420000E-9,3.300000E-6
70.000000E-3,4.400000E-9,3.200000E-6
90.000000E-3,4.380000E-9,3.200000E-6
110.000000E-3,4.362000E-9,3.080000E-6
130.000000E-3,4.349000E-9,3.040000E-6
150.000000E-3,4.334000E-9,2.970000E-6
170.000000E-3,4.320000E-9,2.920000E-6
190.000000E-3,4.307000E-9,2.870000E-6
210.000000E-3,4.294000E-9,2.830000E-6
230.000000E-3,4.283000E-9,2.780000E-6
250.000000E-3,4.275000E-9,2.750000E-6
270.000000E-3,4.265000E-9,2.710000E-6
290.000000E-3,4.257000E-9,2.670000E-6
310.000000E-3,4.248000E-9,2.640000E-6
330.000000E-3,4.241000E-9,2.610000E-6
350.000000E-3,4.235000E-9,2.600000E-6
370.000000E-3,4.229000E-9,2.570000E-6
390.000000E-3,4.223000E-9,2.540000E-6
