Amplitude,Capacitance,Dissipation
10.000000E-3,5.980000E-9,6.800000E-6
30.000000E-3,5.870000E-9,6.500000E-6
50.000000E-3,5.760000E-9,6.300000E-6
70.000000E-3,5.650000E-9,6.100000E-6
90.000000E-3,5.540000E-9,5.900000E-6
110.000000E-3,5.437000E-9,5.760000E-6
130.000000E-3,5.361000E-9,5.670000E-6
150.000000E-3,5.271000E-9,5.550000E-6
170.000000E-3,5.188000E-9,5.440000E-6
190.000000E-3,5.110000E-9,5.330000E-6
210.000000E-3,5.038000E-9,5.230000E-6
230.000000E-3,4.972000E-9,5.110000E-6
250.000000E-3,4.925000E-9,5.010000E-6
270.000000E-3,4.870000E-9,4.890000E-6
290.000000E-3,4.821000E-9,4.770000E-6
310.000000E-3,4.775000E-9,4.650000E-6
330.000000E-3,4.733000E-9,4.530000E-6
350.000000E-3,4.703000E-9,4.460000E-6
370.000000E-3,4.667000E-9,4.350000E-6
390.000000E-3,4.635000E-9,4.250000E-6
