Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
4.467345E+3	5.470000E-9	24.436376E-6	148.000000E-3	3.616584E-6
4.976283E+3	5.440000E-9	27.070978E-6	152.000000E-3	4.114789E-6
5.541769E+3	5.400000E-9	29.925555E-6	158.000000E-3	4.728238E-6
6.176371E+3	5.360000E-9	33.105349E-6	165.000000E-3	5.462383E-6
6.886371E+3	5.320000E-9	36.635494E-6	174.000000E-3	6.374576E-6
7.671769E+3	5.280000E-9	40.506942E-6	183.000000E-3	7.412770E-6
8.545132E+3	5.230000E-9	44.691040E-6	194.000000E-3	8.670062E-6
9.525309E+3	5.170000E-9	49.245847E-6	207.000000E-3	10.193890E-6
10.612300E+3	5.110000E-9	54.228853E-6	221.000000E-3	11.984576E-6
11.824955E+3	5.040000E-9	59.597772E-6	237.000000E-3	14.124672E-6
13.175840E+3	4.960000E-9	65.352164E-6	255.000000E-3	16.664802E-6
14.683804E+3	4.880000E-9	71.656964E-6	274.000000E-3	19.634008E-6
16.361415E+3	4.780000E-9	78.207562E-6	294.000000E-3	22.993023E-6
18.227521E+3	4.670000E-9	85.122521E-6	316.000000E-3	26.898717E-6
20.313538E+3	4.550000E-9	92.426598E-6	339.000000E-3	31.332617E-6
22.632033E+3	4.420000E-9	100.033588E-6	364.000000E-3	36.412226E-6
25.220706E+3	4.280000E-9	107.944621E-6	389.000000E-3	41.990458E-6
28.098405E+3	4.130000E-9	116.046411E-6	415.000000E-3	48.159261E-6
31.309112E+3	3.980000E-9	124.610267E-6	438.500000E-3	54.641602E-6
34.890528E+3	3.820000E-9	133.281817E-6	465.000000E-3	61.976045E-6
38.874067E+3	3.650000E-9	141.890346E-6	490.900000E-3	69.653971E-6
43.316280E+3	3.490000E-9	151.173815E-6	516.300000E-3	78.051041E-6
48.267430E+3	3.323000E-9	160.392668E-6	540.600000E-3	86.708276E-6
53.784066E+3	3.161000E-9	170.011433E-6	563.700000E-3	95.835445E-6
59.929021E+3	3.003000E-9	179.966851E-6	585.600000E-3	105.388588E-6
66.777693E+3	2.850000E-9	190.316426E-6	605.900000E-3	115.312723E-6
74.405480E+3	2.702000E-9	201.043608E-6	624.600000E-3	125.571838E-6
82.906630E+3	2.561000E-9	212.323880E-6	641.900000E-3	136.290698E-6
92.381674E+3	2.427000E-9	224.210322E-6	656.700000E-3	147.238918E-6
102.937425E+3	2.299000E-9	236.653140E-6	670.100000E-3	158.581269E-6
114.699548E+3	2.177000E-9	249.700916E-6	681.300000E-3	170.121234E-6
127.806272E+3	2.062000E-9	263.536534E-6	690.000000E-3	181.840208E-6
142.408395E+3	1.954000E-9	278.266004E-6	696.200000E-3	193.728792E-6
158.681845E+3	1.853000E-9	294.037459E-6	698.900000E-3	205.502780E-6
176.815118E+3	1.759000E-9	311.017792E-6	698.400000E-3	217.214826E-6
197.021842E+3	1.673000E-9	329.617541E-6	694.300000E-3	228.853459E-6
219.534495E+3	1.594000E-9	349.937984E-6	686.100000E-3	240.092451E-6
244.616970E+3	1.522000E-9	372.307029E-6	674.000000E-3	250.934937E-6
272.570862E+3	1.457000E-9	397.135746E-6	658.100000E-3	261.355034E-6
303.716611E+3	1.399000E-9	424.899539E-6	638.900000E-3	271.468316E-6
338.418644E+3	1.347000E-9	455.849913E-6	616.600000E-3	281.077057E-6
377.091649E+3	1.302000E-9	490.973328E-6	591.800000E-3	290.558015E-6
420.181734E+3	1.262000E-9	530.269349E-6	564.900000E-3	299.549155E-6
468.197836E+3	1.227300E-9	574.619205E-6	536.800000E-3	308.455589E-6
521.692876E+3	1.197000E-9	624.466373E-6	507.800000E-3	317.104024E-6
581.307738E+3	1.170900E-9	680.653231E-6	478.600000E-3	325.760636E-6
647.733573E+3	1.148300E-9	743.792462E-6	449.700000E-3	334.483470E-6
721.749496E+3	1.129000E-9	814.855181E-6	421.600000E-3	343.542944E-6
804.222587E+3	1.112400E-9	894.617205E-6	394.800000E-3	353.194873E-6
896.120455E+3	1.098200E-9	984.119484E-6	369.300000E-3	363.435325E-6
998.517526E+3	1.086400E-9	1.084789E-3	345.400000E-3	374.686273E-6
1.112614E+6	1.076000E-9	1.197173E-3	323.600000E-3	387.405035E-6
1.239748E+6	1.068000E-9	1.324051E-3	302.400000E-3	400.392936E-6
1.381415E+6	1.061000E-9	1.465681E-3	284.300000E-3	416.693149E-6
1.539267E+6	1.055000E-9	1.623927E-3	268.400000E-3	435.862008E-6
1.715153E+6	1.051000E-9	1.802625E-3	254.600000E-3	458.948398E-6
1.911144E+6	1.047000E-9	2.000968E-3	242.900000E-3	486.035048E-6
2.129529E+6	1.045000E-9	2.225357E-3	233.500000E-3	519.620945E-6
2.372864E+6	1.043000E-9	2.474897E-3	226.300000E-3	560.069174E-6
2.644002E+6	1.043000E-9	2.757694E-3	221.300000E-3	610.277719E-6
2.946129E+6	1.044000E-9	3.075759E-3	218.600000E-3	672.360856E-6
3.282782E+6	1.046000E-9	3.433790E-3	218.300000E-3	749.596376E-6
3.657895E+6	1.049000E-9	3.837131E-3	220.500000E-3	846.087471E-6
4.075877E+6	1.054000E-9	4.295975E-3	225.700000E-3	969.601454E-6
4.541618E+6	1.061100E-9	4.819111E-3	233.800000E-3	1.126708E-3
5.060584E+6	1.070400E-9	5.416849E-3	245.500000E-3	1.329837E-3
5.638845E+6	1.082700E-9	6.105177E-3	261.200000E-3	1.594672E-3
6.283185E+6	1.098300E-9	6.900822E-3	281.900000E-3	1.945342E-3
