Amplitude,Capacitance,Dissipation
10.000000E-3,5.440000E-9,6.300000E-6
30.000000E-3,5.380000E-9,6.200000E-6
50.000000E-3,5.310000E-9,6.100000E-6
70.000000E-3,5.240000E-9,5.900000E-6
90.000000E-3,5.150000E-9,5.800000E-6
110.000000E-3,5.058000E-9,5.580000E-6
130.000000E-3,4.976000E-9,5.410000E-6
150.000000E-3,4.880000E-9,5.180000E-6
170.000000E-3,4.787000E-9,4.940000E-6
190.000000E-3,4.701000E-9,4.690000E-6
210.000000E-3,4.623000E-9,4.460000E-6
230.000000E-3,4.553000E-9,4.220000E-6
250.000000E-3,4.503000E-9,4.030000E-6
270.000000E-3,4.450000E-9,3.830000E-6
290.000000E-3,4.405000E-9,3.640000E-6
310.000000E-3,4.365000E-9,3.480000E-6
330.000000E-3,4.333000E-9,3.320000E-6
350.000000E-3,4.310000E-9,3.240000E-6
370.000000E-3,4.285000E-9,3.120000E-6
390.000000E-3,4.265000E-9,3.010000E-6
