Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
48.267430E+3	3.256000E-9	157.158751E-6	519.600000E-3	81.659687E-6
53.784066E+3	3.105000E-9	166.999526E-6	542.100000E-3	90.530443E-6
59.929021E+3	2.956000E-9	177.150187E-6	563.400000E-3	99.806416E-6
66.777693E+3	2.812000E-9	187.778874E-6	583.300000E-3	109.531417E-6
74.405480E+3	2.672000E-9	198.811444E-6	601.900000E-3	119.664608E-6
82.906630E+3	2.536000E-9	210.251214E-6	619.100000E-3	130.166527E-6
92.381674E+3	2.407000E-9	222.362688E-6	634.300000E-3	141.044653E-6
102.937425E+3	2.283000E-9	235.006141E-6	648.000000E-3	152.283979E-6
114.699548E+3	2.165000E-9	248.324521E-6	659.700000E-3	163.819686E-6
127.806272E+3	2.054000E-9	262.514083E-6	669.100000E-3	175.648173E-6
142.408395E+3	1.948000E-9	277.411553E-6	675.900000E-3	187.502469E-6
158.681845E+3	1.848000E-9	293.244049E-6	679.900000E-3	199.376629E-6
176.815118E+3	1.755000E-9	310.310532E-6	680.500000E-3	211.166317E-6
197.021842E+3	1.669000E-9	328.829454E-6	677.300000E-3	222.716189E-6
219.534495E+3	1.590000E-9	349.059846E-6	670.000000E-3	233.870097E-6
244.616970E+3	1.519000E-9	371.573178E-6	658.800000E-3	244.792410E-6
272.570862E+3	1.454000E-9	396.318033E-6	643.700000E-3	255.109918E-6
303.716611E+3	1.396000E-9	423.988389E-6	625.000000E-3	264.992743E-6
338.418644E+3	1.345000E-9	455.173076E-6	603.100000E-3	274.514882E-6
377.091649E+3	1.300000E-9	490.219144E-6	578.400000E-3	283.542753E-6
420.181734E+3	1.260000E-9	529.428985E-6	551.700000E-3	292.085971E-6
468.197836E+3	1.225900E-9	573.963728E-6	523.500000E-3	300.470011E-6
521.692876E+3	1.196100E-9	623.996849E-6	494.500000E-3	308.566442E-6
581.307738E+3	1.170500E-9	680.420708E-6	465.300000E-3	316.599755E-6
647.733573E+3	1.148600E-9	743.986782E-6	436.300000E-3	324.601433E-6
721.749496E+3	1.129800E-9	815.432581E-6	408.400000E-3	333.022666E-6
804.222587E+3	1.113900E-9	895.823539E-6	381.600000E-3	341.846263E-6
896.120455E+3	1.100400E-9	986.090949E-6	356.200000E-3	351.245596E-6
998.517526E+3	1.089200E-9	1.087585E-3	332.400000E-3	361.513350E-6
1.112614E+6	1.079500E-9	1.201067E-3	310.600000E-3	373.051315E-6
1.239748E+6	1.072000E-9	1.329010E-3	289.600000E-3	384.881211E-6
1.381415E+6	1.065000E-9	1.471207E-3	271.700000E-3	399.726888E-6
1.539267E+6	1.060000E-9	1.631623E-3	255.900000E-3	417.532413E-6
1.715153E+6	1.056000E-9	1.811201E-3	242.100000E-3	438.491774E-6
1.911144E+6	1.053000E-9	2.012435E-3	230.500000E-3	463.866160E-6
2.129529E+6	1.051000E-9	2.238135E-3	221.000000E-3	494.627733E-6
2.372864E+6	1.050000E-9	2.491507E-3	213.600000E-3	532.185889E-6
2.644002E+6	1.050000E-9	2.776202E-3	208.100000E-3	577.727674E-6
2.946129E+6	1.051000E-9	3.096382E-3	205.100000E-3	635.067871E-6
3.282782E+6	1.054000E-9	3.460052E-3	204.300000E-3	706.888694E-6
3.657895E+6	1.058000E-9	3.870052E-3	206.000000E-3	797.230803E-6
4.075877E+6	1.064000E-9	4.336733E-3	210.100000E-3	911.147670E-6
4.541618E+6	1.071700E-9	4.867252E-3	217.200000E-3	1.057167E-3
5.060584E+6	1.082300E-9	5.477070E-3	227.500000E-3	1.246034E-3
5.638845E+6	1.096100E-9	6.180738E-3	241.500000E-3	1.492648E-3
6.283185E+6	1.113800E-9	6.998212E-3	260.200000E-3	1.820935E-3
