Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
142.408395E+3	1.897000E-9	270.148725E-6	644.700000E-3	174.164883E-6
158.681845E+3	1.799000E-9	285.468639E-6	652.400000E-3	186.239740E-6
176.815118E+3	1.708000E-9	302.000221E-6	657.000000E-3	198.414145E-6
197.021842E+3	1.623000E-9	319.766449E-6	657.800000E-3	210.342370E-6
219.534495E+3	1.544000E-9	338.961260E-6	654.700000E-3	221.917937E-6
244.616970E+3	1.472000E-9	360.076180E-6	647.400000E-3	233.113319E-6
272.570862E+3	1.406000E-9	383.234632E-6	635.700000E-3	243.622255E-6
303.716611E+3	1.348000E-9	409.409992E-6	620.100000E-3	253.875136E-6
338.418644E+3	1.295000E-9	438.252144E-6	600.600000E-3	263.214238E-6
377.091649E+3	1.250000E-9	471.364562E-6	577.900000E-3	272.401580E-6
420.181734E+3	1.210000E-9	508.419898E-6	552.500000E-3	280.901994E-6
468.197836E+3	1.175400E-9	550.319737E-6	525.200000E-3	289.027926E-6
521.692876E+3	1.145700E-9	597.703528E-6	496.600000E-3	296.819572E-6
581.307738E+3	1.120400E-9	651.297190E-6	467.600000E-3	304.546566E-6
647.733573E+3	1.098900E-9	711.794424E-6	438.700000E-3	312.264214E-6
721.749496E+3	1.080800E-9	780.066856E-6	410.500000E-3	320.217444E-6
804.222587E+3	1.065700E-9	857.060011E-6	383.500000E-3	328.682514E-6
896.120455E+3	1.053100E-9	943.704451E-6	358.100000E-3	337.940564E-6
998.517526E+3	1.042800E-9	1.041254E-3	334.500000E-3	348.299488E-6
1.112614E+6	1.033900E-9	1.150331E-3	313.200000E-3	360.283825E-6
1.239748E+6	1.027000E-9	1.273221E-3	292.700000E-3	372.671802E-6
1.381415E+6	1.022000E-9	1.411806E-3	275.700000E-3	389.234905E-6
1.539267E+6	1.017000E-9	1.565435E-3	261.100000E-3	408.735039E-6
1.715153E+6	1.014000E-9	1.739165E-3	248.800000E-3	432.704164E-6
1.911144E+6	1.011000E-9	1.932166E-3	238.900000E-3	461.594575E-6
2.129529E+6	1.010000E-9	2.150824E-3	231.400000E-3	497.700643E-6
2.372864E+6	1.009000E-9	2.394220E-3	226.400000E-3	542.051307E-6
2.644002E+6	1.009000E-9	2.667798E-3	223.900000E-3	597.319993E-6
2.946129E+6	1.010000E-9	2.975590E-3	224.000000E-3	666.532234E-6
3.282782E+6	1.011000E-9	3.318893E-3	226.700000E-3	752.392978E-6
3.657895E+6	1.014000E-9	3.709105E-3	232.600000E-3	862.737842E-6
4.075877E+6	1.018000E-9	4.149243E-3	241.600000E-3	1.002457E-3
4.541618E+6	1.023500E-9	4.648346E-3	254.000000E-3	1.180680E-3
5.060584E+6	1.030300E-9	5.213920E-3	270.300000E-3	1.409323E-3
5.638845E+6	1.038900E-9	5.858196E-3	291.500000E-3	1.707664E-3
6.283185E+6	1.049300E-9	6.592946E-3	318.700000E-3	2.101172E-3
