Amplitude,Capacitance,Dissipation
10.000000E-3,2.870000E-9,102.100000E-6
30.000000E-3,2.861000E-9,100.700000E-6
50.000000E-3,2.852000E-9,99.600000E-6
70.000000E-3,2.849000E-9,98.300000E-6
90.000000E-3,2.843000E-9,97.300000E-6
110.000000E-3,2.838000E-9,96.400000E-6
130.000000E-3,2.833000E-9,96.000000E-6
150.000000E-3,2.829000E-9,95.200000E-6
170.000000E-3,2.825000E-9,94.500000E-6
190.000000E-3,2.822000E-9,93.900000E-6
210.000000E-3,2.818000E-9,93.500000E-6
230.000000E-3,2.815000E-9,93.000000E-6
250.000000E-3,2.814000E-9,92.600000E-6
270.000000E-3,2.812000E-9,92.200000E-6
290.000000E-3,2.810000E-9,91.800000E-6
310.000000E-3,2.809000E-9,91.500000E-6
330.000000E-3,2.808000E-9,91.100000E-6
350.000000E-3,2.806000E-9,91.000000E-6
370.000000E-3,2.805000E-9,90.800000E-6
390.000000E-3,2.805000E-9,90.500000E-6
