Amplitude,Capacitance,Dissipation
10.000000E-3,4.750000E-9,5.100000E-6
30.000000E-3,4.710000E-9,5.000000E-6
50.000000E-3,4.680000E-9,4.800000E-6
70.000000E-3,4.650000E-9,4.600000E-6
90.000000E-3,4.620000E-9,4.500000E-6
110.000000E-3,4.591000E-9,4.360000E-6
130.000000E-3,4.573000E-9,4.290000E-6
150.000000E-3,4.551000E-9,4.180000E-6
170.000000E-3,4.531000E-9,4.070000E-6
190.000000E-3,4.513000E-9,3.980000E-6
210.000000E-3,4.495000E-9,3.900000E-6
230.000000E-3,4.479000E-9,3.820000E-6
250.000000E-3,4.469000E-9,3.760000E-6
270.000000E-3,4.455000E-9,3.690000E-6
290.000000E-3,4.443000E-9,3.620000E-6
310.000000E-3,4.431000E-9,3.560000E-6
330.000000E-3,4.421000E-9,3.500000E-6
350.000000E-3,4.413000E-9,3.470000E-6
370.000000E-3,4.404000E-9,3.420000E-6
390.000000E-3,4.396000E-9,3.370000E-6
