Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
647.733573E+3	1.088100E-9	704.798901E-6	430.300000E-3	303.274967E-6
721.749496E+3	1.069900E-9	772.199786E-6	401.400000E-3	309.960994E-6
804.222587E+3	1.054700E-9	848.213562E-6	373.700000E-3	316.977408E-6
896.120455E+3	1.042000E-9	933.757514E-6	347.400000E-3	324.387360E-6
998.517526E+3	1.031900E-9	1.030370E-3	322.600000E-3	332.397438E-6
1.112614E+6	1.023300E-9	1.138538E-3	299.900000E-3	341.447484E-6
1.239748E+6	1.017000E-9	1.260824E-3	278.100000E-3	350.635036E-6
1.381415E+6	1.011000E-9	1.396610E-3	259.600000E-3	362.560060E-6
1.539267E+6	1.007000E-9	1.550042E-3	243.100000E-3	376.815253E-6
1.715153E+6	1.004000E-9	1.722013E-3	228.800000E-3	393.996602E-6
1.911144E+6	1.003000E-9	1.916877E-3	216.700000E-3	415.387320E-6
2.129529E+6	1.002000E-9	2.133788E-3	206.900000E-3	441.480662E-6
2.372864E+6	1.002000E-9	2.377610E-3	199.200000E-3	473.619814E-6
2.644002E+6	1.003000E-9	2.651934E-3	193.600000E-3	513.414438E-6
2.946129E+6	1.005000E-9	2.960860E-3	190.300000E-3	563.451598E-6
3.282782E+6	1.008000E-9	3.309044E-3	189.300000E-3	626.402099E-6
3.657895E+6	1.013000E-9	3.705447E-3	190.700000E-3	706.628778E-6
4.075877E+6	1.019000E-9	4.153319E-3	194.500000E-3	807.820515E-6
4.541618E+6	1.027700E-9	4.667421E-3	201.200000E-3	939.085128E-6
5.060584E+6	1.038700E-9	5.256429E-3	210.900000E-3	1.108581E-3
5.638845E+6	1.052600E-9	5.935448E-3	224.200000E-3	1.330727E-3
6.283185E+6	1.070400E-9	6.725522E-3	241.900000E-3	1.626904E-3
