Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
125.663706E+0	0.000000E+0	NaN	0.000000E+0	0.000000E+0
138.230077E+0	4.900000E-9	677.327376E-9	73.000000E-3	49.444898E-9
157.079633E+0	4.900000E-9	769.690200E-9	71.000000E-3	54.648004E-9
175.929189E+0	4.800000E-9	844.460105E-9	86.000000E-3	72.623569E-9
194.778745E+0	4.900000E-9	954.415848E-9	92.000000E-3	87.806258E-9
213.628300E+0	4.800000E-9	1.025416E-6	85.000000E-3	87.160347E-9
238.761042E+0	4.700000E-9	1.122177E-6	84.000000E-3	94.262859E-9
270.176968E+0	4.700000E-9	1.269832E-6	83.000000E-3	105.396035E-9
301.592895E+0	4.700000E-9	1.417487E-6	87.000000E-3	123.321335E-9
333.008821E+0	4.700000E-9	1.565141E-6	87.000000E-3	136.167307E-9
370.707933E+0	4.600000E-9	1.705256E-6	84.000000E-3	143.241545E-9
414.690230E+0	4.600000E-9	1.907575E-6	76.000000E-3	144.975705E-9
458.672527E+0	4.590000E-9	2.105307E-6	76.000000E-3	160.003324E-9
515.221195E+0	4.550000E-9	2.344256E-6	82.000000E-3	192.229028E-9
571.769863E+0	4.530000E-9	2.590117E-6	80.000000E-3	207.209398E-9
634.601716E+0	4.490000E-9	2.849362E-6	81.000000E-3	230.798298E-9
709.999940E+0	4.480000E-9	3.180800E-6	79.000000E-3	251.283179E-9
791.681349E+0	4.450000E-9	3.522982E-6	81.000000E-3	285.361542E-9
879.645943E+0	4.420000E-9	3.888035E-6	79.000000E-3	307.154770E-9
980.176908E+0	4.410000E-9	4.322580E-6	78.000000E-3	337.161253E-9
1.093274E+3	4.380000E-9	4.788541E-6	78.000000E-3	373.506213E-9
1.218938E+3	4.360000E-9	5.314569E-6	78.000000E-3	414.536418E-9
1.357168E+3	4.340000E-9	5.890109E-6	78.000000E-3	459.428520E-9
1.514248E+3	4.320000E-9	6.541550E-6	78.000000E-3	510.240891E-9
1.683894E+3	4.300000E-9	7.240743E-6	78.000000E-3	564.777934E-9
1.878672E+3	4.280000E-9	8.040718E-6	78.000000E-3	627.175996E-9
2.092301E+3	4.260000E-9	8.913201E-6	79.000000E-3	704.142880E-9
2.331062E+3	4.240000E-9	9.883702E-6	80.000000E-3	790.696145E-9
2.601239E+3	4.230000E-9	11.003240E-6	81.000000E-3	891.262422E-9
2.896548E+3	4.210000E-9	12.194469E-6	82.000000E-3	999.946448E-9
3.229557E+3	4.200000E-9	13.564140E-6	83.000000E-3	1.125824E-6
3.593982E+3	4.200000E-9	15.094724E-6	86.000000E-3	1.298146E-6
4.008672E+3	4.200000E-9	16.836423E-6	88.000000E-3	1.481605E-6
4.467345E+3	4.150000E-9	18.539481E-6	91.000000E-3	1.687093E-6
4.976283E+3	4.130000E-9	20.552048E-6	95.000000E-3	1.952445E-6
5.541769E+3	4.120000E-9	22.832090E-6	99.000000E-3	2.260377E-6
6.176371E+3	4.100000E-9	25.323122E-6	104.000000E-3	2.633605E-6
6.886371E+3	4.080000E-9	28.096394E-6	110.000000E-3	3.090603E-6
7.671769E+3	4.070000E-9	31.224101E-6	117.000000E-3	3.653220E-6
8.545132E+3	4.050000E-9	34.607785E-6	125.000000E-3	4.325973E-6
9.525309E+3	4.030000E-9	38.386995E-6	134.000000E-3	5.143857E-6
10.612300E+3	4.000000E-9	42.449200E-6	144.000000E-3	6.112685E-6
11.824955E+3	3.970000E-9	46.945070E-6	155.000000E-3	7.276486E-6
