Amplitude,Capacitance,Dissipation
10.000000E-3,1.010000E-9,436.000000E-6
30.000000E-3,1.010000E-9,435.000000E-6
50.000000E-3,1.010000E-9,435.000000E-6
70.000000E-3,1.010000E-9,432.000000E-6
90.000000E-3,1.011000E-9,431.000000E-6
110.000000E-3,1.011000E-9,430.000000E-6
130.000000E-3,1.010000E-9,431.000000E-6
150.000000E-3,1.010000E-9,430.000000E-6
170.000000E-3,1.010000E-9,430.000000E-6
190.000000E-3,1.011000E-9,429.000000E-6
210.000000E-3,1.010000E-9,430.000000E-6
230.000000E-3,1.010000E-9,429.000000E-6
250.000000E-3,1.010000E-9,429.000000E-6
270.000000E-3,1.010000E-9,429.000000E-6
290.000000E-3,1.010000E-9,428.000000E-6
310.000000E-3,1.010300E-9,428.000000E-6
330.000000E-3,1.010300E-9,428.000000E-6
350.000000E-3,1.010100E-9,429.000000E-6
370.000000E-3,1.010200E-9,428.000000E-6
390.000000E-3,1.010100E-9,428.000000E-6
