Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
125.663706E+0	0.000000E+0	NaN	0.000000E+0	0.000000E+0
138.230077E+0	4.500000E-9	622.035345E-9	87.000000E-3	54.117075E-9
157.079633E+0	4.600000E-9	722.566310E-9	81.000000E-3	58.527871E-9
175.929189E+0	4.700000E-9	826.867186E-9	86.000000E-3	71.110578E-9
194.778745E+0	4.600000E-9	895.982225E-9	69.000000E-3	61.822774E-9
213.628300E+0	4.500000E-9	961.327352E-9	86.000000E-3	82.674152E-9
238.761042E+0	4.600000E-9	1.098301E-6	81.000000E-3	88.962364E-9
270.176968E+0	4.500000E-9	1.215796E-6	77.000000E-3	93.616319E-9
301.592895E+0	4.500000E-9	1.357168E-6	76.000000E-3	103.144770E-9
333.008821E+0	4.500000E-9	1.498540E-6	73.000000E-3	109.393398E-9
370.707933E+0	4.500000E-9	1.668186E-6	71.000000E-3	118.441185E-9
414.690230E+0	4.400000E-9	1.824637E-6	68.000000E-3	124.075317E-9
458.672527E+0	4.410000E-9	2.022746E-6	72.000000E-3	145.637701E-9
515.221195E+0	4.400000E-9	2.266973E-6	66.000000E-3	149.620235E-9
571.769863E+0	4.370000E-9	2.498634E-6	62.000000E-3	154.915327E-9
634.601716E+0	4.360000E-9	2.766863E-6	61.000000E-3	168.778672E-9
709.999940E+0	4.340000E-9	3.081400E-6	62.000000E-3	191.046784E-9
791.681349E+0	4.330000E-9	3.427980E-6	62.000000E-3	212.534775E-9
879.645943E+0	4.310000E-9	3.791274E-6	61.000000E-3	231.267715E-9
980.176908E+0	4.290000E-9	4.204959E-6	62.000000E-3	260.707454E-9
1.093274E+3	4.270000E-9	4.668281E-6	62.000000E-3	289.433423E-9
1.218938E+3	4.260000E-9	5.192676E-6	61.000000E-3	316.753216E-9
1.357168E+3	4.240000E-9	5.754392E-6	61.000000E-3	351.017938E-9
1.514248E+3	4.230000E-9	6.405268E-6	61.000000E-3	390.721323E-9
