Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
3.229557E+3	4.500000E-9	14.533008E-6	121.000000E-3	1.758494E-6
3.593982E+3	4.400000E-9	15.813521E-6	124.000000E-3	1.960877E-6
4.008672E+3	4.400000E-9	17.638158E-6	127.000000E-3	2.240046E-6
4.467345E+3	4.370000E-9	19.522297E-6	130.000000E-3	2.537899E-6
4.976283E+3	4.340000E-9	21.597067E-6	133.000000E-3	2.872410E-6
5.541769E+3	4.310000E-9	23.885026E-6	137.000000E-3	3.272249E-6
6.176371E+3	4.280000E-9	26.434869E-6	142.000000E-3	3.753751E-6
6.886371E+3	4.240000E-9	29.198213E-6	147.000000E-3	4.292137E-6
7.671769E+3	4.210000E-9	32.298149E-6	153.000000E-3	4.941617E-6
8.545132E+3	4.180000E-9	35.718652E-6	160.000000E-3	5.714984E-6
9.525309E+3	4.150000E-9	39.530032E-6	167.000000E-3	6.601515E-6
10.612300E+3	4.110000E-9	43.616553E-6	176.000000E-3	7.676513E-6
11.824955E+3	4.070000E-9	48.127566E-6	186.000000E-3	8.951727E-6
13.175840E+3	4.030000E-9	53.098634E-6	197.000000E-3	10.460431E-6
14.683804E+3	3.980000E-9	58.441540E-6	210.000000E-3	12.272723E-6
16.361415E+3	3.930000E-9	64.300359E-6	224.000000E-3	14.403280E-6
18.227521E+3	3.880000E-9	70.722780E-6	239.000000E-3	16.902744E-6
20.313538E+3	3.820000E-9	77.597716E-6	256.000000E-3	19.865015E-6
22.632033E+3	3.750000E-9	84.870126E-6	274.000000E-3	23.254414E-6
25.220706E+3	3.680000E-9	92.812197E-6	294.000000E-3	27.286786E-6
28.098405E+3	3.590000E-9	100.873273E-6	315.000000E-3	31.775081E-6
31.309112E+3	3.500000E-9	109.581893E-6	338.000000E-3	37.038680E-6
34.890528E+3	3.400000E-9	118.627795E-6	361.000000E-3	42.824634E-6
38.874067E+3	3.300000E-9	128.284423E-6	383.300000E-3	49.171419E-6
43.316280E+3	3.180000E-9	137.745769E-6	408.400000E-3	56.255372E-6
48.267430E+3	3.063000E-9	147.843137E-6	433.300000E-3	64.060431E-6
53.784066E+3	2.940000E-9	158.125155E-6	458.100000E-3	72.437133E-6
59.929021E+3	2.815000E-9	168.700195E-6	482.200000E-3	81.347234E-6
66.777693E+3	2.689000E-9	179.565218E-6	505.600000E-3	90.788174E-6
74.405480E+3	2.565000E-9	190.850057E-6	527.700000E-3	100.711575E-6
82.906630E+3	2.444000E-9	202.623804E-6	548.400000E-3	111.118894E-6
92.381674E+3	2.324000E-9	214.695009E-6	567.600000E-3	121.860887E-6
102.937425E+3	2.210000E-9	227.491709E-6	584.900000E-3	133.059901E-6
114.699548E+3	2.099000E-9	240.754351E-6	600.600000E-3	144.597063E-6
127.806272E+3	1.993000E-9	254.717901E-6	614.400000E-3	156.498678E-6
142.408395E+3	1.892000E-9	269.436683E-6	626.000000E-3	168.667364E-6
158.681845E+3	1.796000E-9	284.992593E-6	634.800000E-3	180.913298E-6
176.815118E+3	1.705000E-9	301.469776E-6	640.700000E-3	193.151685E-6
197.021842E+3	1.619000E-9	318.978362E-6	643.200000E-3	205.166882E-6
219.534495E+3	1.540000E-9	338.083122E-6	641.600000E-3	216.914131E-6
244.616970E+3	1.468000E-9	359.097713E-6	635.900000E-3	228.350235E-6
272.570862E+3	1.402000E-9	382.144348E-6	625.600000E-3	239.069504E-6
303.716611E+3	1.342000E-9	407.587692E-6	611.400000E-3	249.199115E-6
338.418644E+3	1.289000E-9	436.221632E-6	593.000000E-3	258.679428E-6
377.091649E+3	1.243000E-9	468.724920E-6	571.200000E-3	267.735674E-6
420.181734E+3	1.202000E-9	505.058445E-6	546.300000E-3	275.913428E-6
468.197836E+3	1.167100E-9	546.433695E-6	519.200000E-3	283.708374E-6
521.692876E+3	1.136700E-9	593.008292E-6	490.800000E-3	291.048470E-6
581.307738E+3	1.111100E-9	645.891028E-6	461.400000E-3	298.014120E-6
647.733573E+3	1.089300E-9	705.576181E-6	432.000000E-3	304.808910E-6
721.749496E+3	1.071100E-9	773.065885E-6	403.100000E-3	311.622858E-6
804.222587E+3	1.055800E-9	849.098207E-6	375.400000E-3	318.751467E-6
896.120455E+3	1.043200E-9	934.832859E-6	348.900000E-3	326.163184E-6
998.517526E+3	1.032900E-9	1.031369E-3	324.100000E-3	334.266613E-6
1.112614E+6	1.024300E-9	1.139650E-3	301.400000E-3	343.490632E-6
1.239748E+6	1.018000E-9	1.262063E-3	279.600000E-3	352.872904E-6
1.381415E+6	1.012000E-9	1.397992E-3	260.900000E-3	364.736065E-6
1.539267E+6	1.008000E-9	1.551581E-3	244.400000E-3	379.206504E-6
1.715153E+6	1.005000E-9	1.723728E-3	230.000000E-3	396.457503E-6
1.911144E+6	1.003000E-9	1.916877E-3	218.000000E-3	417.879260E-6
2.129529E+6	1.002000E-9	2.133788E-3	208.000000E-3	443.827829E-6
2.372864E+6	1.002000E-9	2.377610E-3	200.400000E-3	476.472945E-6
2.644002E+6	1.003000E-9	2.651934E-3	194.700000E-3	516.331566E-6
2.946129E+6	1.005000E-9	2.960860E-3	191.400000E-3	566.708544E-6
3.282782E+6	1.009000E-9	3.312327E-3	190.400000E-3	630.667089E-6
3.657895E+6	1.013000E-9	3.705447E-3	191.700000E-3	710.334226E-6
4.075877E+6	1.020000E-9	4.157395E-3	195.500000E-3	812.770668E-6
4.541618E+6	1.028100E-9	4.669238E-3	202.200000E-3	944.119875E-6
5.060584E+6	1.039000E-9	5.257947E-3	211.900000E-3	1.114159E-3
5.638845E+6	1.052900E-9	5.937140E-3	225.300000E-3	1.337638E-3
6.283185E+6	1.070600E-9	6.726778E-3	243.000000E-3	1.634607E-3
