Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
125.663706E+0	5.900000E-9	741.415866E-9	173.000000E-3	128.264945E-9
138.230077E+0	5.900000E-9	815.557453E-9	155.000000E-3	126.411405E-9
157.079633E+0	5.900000E-9	926.769833E-9	125.000000E-3	115.846229E-9
175.929189E+0	5.700000E-9	1.002796E-6	134.000000E-3	134.374714E-9
194.778745E+0	5.700000E-9	1.110239E-6	134.000000E-3	148.772005E-9
213.628300E+0	5.700000E-9	1.217681E-6	136.000000E-3	165.604659E-9
238.761042E+0	5.600000E-9	1.337062E-6	141.000000E-3	188.525719E-9
270.176968E+0	5.600000E-9	1.512991E-6	117.000000E-3	177.019950E-9
301.592895E+0	5.600000E-9	1.688920E-6	116.000000E-3	195.914744E-9
333.008821E+0	5.500000E-9	1.831549E-6	100.000000E-3	183.154852E-9
370.707933E+0	5.500000E-9	2.038894E-6	107.000000E-3	218.161619E-9
414.690230E+0	5.400000E-9	2.239327E-6	101.000000E-3	226.172052E-9
458.672527E+0	5.410000E-9	2.481418E-6	99.000000E-3	245.660419E-9
515.221195E+0	5.360000E-9	2.761586E-6	90.000000E-3	248.542705E-9
571.769863E+0	5.350000E-9	3.058969E-6	95.000000E-3	290.602033E-9
634.601716E+0	5.320000E-9	3.376081E-6	90.000000E-3	303.847302E-9
709.999940E+0	5.310000E-9	3.770100E-6	89.000000E-3	335.538872E-9
791.681349E+0	5.290000E-9	4.187994E-6	88.000000E-3	368.543501E-9
879.645943E+0	5.260000E-9	4.626938E-6	86.000000E-3	397.916639E-9
980.176908E+0	5.240000E-9	5.136127E-6	86.000000E-3	441.706922E-9
1.093274E+3	5.220000E-9	5.706892E-6	87.000000E-3	496.499565E-9
1.218938E+3	5.200000E-9	6.338477E-6	87.000000E-3	551.447528E-9
1.357168E+3	5.180000E-9	7.030130E-6	88.000000E-3	618.651473E-9
1.514248E+3	5.160000E-9	7.813518E-6	90.000000E-3	703.216613E-9
1.683894E+3	5.130000E-9	8.638374E-6	92.000000E-3	794.730453E-9
1.878672E+3	5.110000E-9	9.600016E-6	94.000000E-3	902.401504E-9
2.092301E+3	5.080000E-9	10.628888E-6	97.000000E-3	1.031002E-6
2.331062E+3	5.060000E-9	11.795172E-6	101.000000E-3	1.191312E-6
2.601239E+3	5.000000E-9	13.006194E-6	104.000000E-3	1.352644E-6
2.896548E+3	5.000000E-9	14.482742E-6	109.000000E-3	1.578619E-6
3.229557E+3	5.000000E-9	16.147786E-6	113.000000E-3	1.824700E-6
3.593982E+3	4.900000E-9	17.610512E-6	119.000000E-3	2.095651E-6
4.008672E+3	4.900000E-9	19.642494E-6	124.000000E-3	2.435669E-6
4.467345E+3	4.870000E-9	21.755969E-6	131.000000E-3	2.850032E-6
4.976283E+3	4.840000E-9	24.085209E-6	137.000000E-3	3.299674E-6
5.541769E+3	4.800000E-9	26.600493E-6	145.000000E-3	3.857072E-6
6.176371E+3	4.760000E-9	29.399527E-6	153.000000E-3	4.498128E-6
6.886371E+3	4.720000E-9	32.503672E-6	162.000000E-3	5.265595E-6
7.671769E+3	4.670000E-9	35.827162E-6	172.000000E-3	6.162272E-6
8.545132E+3	4.620000E-9	39.478510E-6	182.000000E-3	7.185089E-6
9.525309E+3	4.570000E-9	43.530662E-6	194.000000E-3	8.444948E-6
10.612300E+3	4.520000E-9	47.967596E-6	206.000000E-3	9.881325E-6
11.824955E+3	4.460000E-9	52.739298E-6	219.000000E-3	11.549906E-6
13.175840E+3	4.390000E-9	57.841936E-6	234.000000E-3	13.535013E-6
14.683804E+3	4.320000E-9	63.434034E-6	249.000000E-3	15.795074E-6
16.361415E+3	4.240000E-9	69.372398E-6	266.000000E-3	18.453058E-6
18.227521E+3	4.160000E-9	75.826486E-6	284.000000E-3	21.534722E-6
20.313538E+3	4.070000E-9	82.676100E-6	303.000000E-3	25.050858E-6
22.632033E+3	3.980000E-9	90.075493E-6	323.000000E-3	29.094384E-6
25.220706E+3	3.870000E-9	97.604132E-6	344.000000E-3	33.575821E-6
28.098405E+3	3.760000E-9	105.650002E-6	367.000000E-3	38.773551E-6
31.309112E+3	3.640000E-9	113.965169E-6	389.000000E-3	44.332451E-6
34.890528E+3	3.520000E-9	122.814659E-6	410.100000E-3	50.366291E-6
38.874067E+3	3.390000E-9	131.783089E-6	434.000000E-3	57.193861E-6
43.316280E+3	3.260000E-9	141.211071E-6	458.100000E-3	64.688792E-6
48.267430E+3	3.125000E-9	150.835717E-6	481.900000E-3	72.687732E-6
53.784066E+3	2.990000E-9	160.814358E-6	504.800000E-3	81.179088E-6
59.929021E+3	2.854000E-9	171.037427E-6	527.200000E-3	90.170932E-6
66.777693E+3	2.721000E-9	181.702104E-6	548.400000E-3	99.645434E-6
74.405480E+3	2.721000E-9	202.457312E-6	548.400000E-3	111.027590E-6
82.906630E+3	2.464000E-9	204.281937E-6	586.900000E-3	119.893069E-6
92.381674E+3	2.341000E-9	216.265498E-6	604.200000E-3	130.667614E-6
102.937425E+3	2.223000E-9	228.829896E-6	619.900000E-3	141.851652E-6
114.699548E+3	2.110000E-9	242.016046E-6	633.700000E-3	153.365568E-6
127.806272E+3	2.002000E-9	255.868157E-6	645.500000E-3	165.162895E-6
142.408395E+3	1.900000E-9	270.575950E-6	654.900000E-3	177.200190E-6
158.681845E+3	1.803000E-9	286.103366E-6	661.700000E-3	189.314598E-6
176.815118E+3	1.711000E-9	302.530666E-6	665.700000E-3	201.394665E-6
197.021842E+3	1.626000E-9	320.357515E-6	665.800000E-3	213.294033E-6
219.534495E+3	1.547000E-9	339.619863E-6	662.000000E-3	224.828349E-6
244.616970E+3	1.475000E-9	360.810031E-6	654.100000E-3	236.005841E-6
272.570862E+3	1.410000E-9	384.324915E-6	641.900000E-3	246.698163E-6
303.716611E+3	1.351000E-9	410.321142E-6	625.800000E-3	256.778971E-6
338.418644E+3	1.299000E-9	439.605818E-6	606.100000E-3	266.445086E-6
377.091649E+3	1.253000E-9	472.495837E-6	583.100000E-3	275.512322E-6
420.181734E+3	1.213000E-9	509.680444E-6	557.500000E-3	284.146847E-6
468.197836E+3	1.178600E-9	551.817970E-6	530.000000E-3	292.463524E-6
521.692876E+3	1.148600E-9	599.216437E-6	501.300000E-3	300.387200E-6
581.307738E+3	1.123200E-9	652.924852E-6	472.000000E-3	308.180530E-6
647.733573E+3	1.101600E-9	713.543304E-6	443.000000E-3	316.099684E-6
721.749496E+3	1.083400E-9	781.943404E-6	414.600000E-3	324.193735E-6
804.222587E+3	1.067900E-9	858.829300E-6	387.600000E-3	332.882237E-6
896.120455E+3	1.055100E-9	945.496692E-6	362.000000E-3	342.269802E-6
998.517526E+3	1.044600E-9	1.043051E-3	338.200000E-3	352.759986E-6
1.112614E+6	1.035600E-9	1.152223E-3	316.700000E-3	364.909006E-6
1.239748E+6	1.029000E-9	1.275701E-3	296.200000E-3	377.862502E-6
1.381415E+6	1.023000E-9	1.413187E-3	278.900000E-3	394.137960E-6
1.539267E+6	1.018000E-9	1.566974E-3	264.200000E-3	413.994561E-6
1.715153E+6	1.015000E-9	1.740880E-3	251.800000E-3	438.353533E-6
1.911144E+6	1.012000E-9	1.934078E-3	241.700000E-3	467.466564E-6
2.129529E+6	1.010000E-9	2.150824E-3	234.200000E-3	503.722949E-6
2.372864E+6	1.009000E-9	2.394220E-3	229.100000E-3	548.515700E-6
2.644002E+6	1.009000E-9	2.667798E-3	226.600000E-3	604.523048E-6
2.946129E+6	1.010000E-9	2.975590E-3	226.900000E-3	675.161446E-6
3.282782E+6	1.012000E-9	3.322175E-3	229.700000E-3	763.103711E-6
3.657895E+6	1.014000E-9	3.709105E-3	235.300000E-3	872.752425E-6
4.075877E+6	1.018000E-9	4.149243E-3	243.900000E-3	1.012000E-3
4.541618E+6	1.023300E-9	4.647438E-3	256.700000E-3	1.192997E-3
5.060584E+6	1.029800E-9	5.211390E-3	273.300000E-3	1.424273E-3
5.638845E+6	1.038000E-9	5.853121E-3	295.000000E-3	1.726671E-3
6.283185E+6	1.048300E-9	6.586663E-3	321.900000E-3	2.120247E-3
