Amplitude,Capacitance,Dissipation
10.000000E-3,4.730000E-9,4.800000E-6
30.000000E-3,4.690000E-9,4.700000E-6
50.000000E-3,4.650000E-9,4.500000E-6
70.000000E-3,4.620000E-9,4.400000E-6
90.000000E-3,4.590000E-9,4.300000E-6
110.000000E-3,4.561000E-9,4.120000E-6
130.000000E-3,4.540000E-9,4.050000E-6
150.000000E-3,4.517000E-9,3.940000E-6
170.000000E-3,4.496000E-9,3.840000E-6
190.000000E-3,4.476000E-9,3.750000E-6
210.000000E-3,4.458000E-9,3.680000E-6
230.000000E-3,4.442000E-9,3.600000E-6
250.000000E-3,4.430000E-9,3.540000E-6
270.000000E-3,4.416000E-9,3.470000E-6
290.000000E-3,4.403000E-9,3.410000E-6
310.000000E-3,4.390000E-9,3.340000E-6
330.000000E-3,4.379000E-9,3.290000E-6
350.000000E-3,4.371000E-9,3.260000E-6
370.000000E-3,4.362000E-9,3.210000E-6
390.000000E-3,4.353000E-9,3.160000E-6
