Frequency_rads	Cp_Farad	Bp_S	Dissipation	Gp_S
6.176371E+3	4.430000E-9	27.361324E-6	132.000000E-3	3.611695E-6
6.886371E+3	4.400000E-9	30.300033E-6	139.000000E-3	4.211705E-6
7.671769E+3	4.370000E-9	33.525632E-6	148.000000E-3	4.961793E-6
8.545132E+3	4.340000E-9	37.085873E-6	156.000000E-3	5.785396E-6
9.525309E+3	4.300000E-9	40.958828E-6	166.000000E-3	6.799166E-6
10.612300E+3	4.260000E-9	45.208398E-6	177.000000E-3	8.001886E-6
11.824955E+3	4.220000E-9	49.901309E-6	189.000000E-3	9.431347E-6
13.175840E+3	4.170000E-9	54.943251E-6	202.000000E-3	11.098537E-6
14.683804E+3	4.120000E-9	60.497273E-6	217.000000E-3	13.127908E-6
16.361415E+3	4.060000E-9	66.427343E-6	233.000000E-3	15.477571E-6
18.227521E+3	4.000000E-9	72.910082E-6	250.000000E-3	18.227521E-6
20.313538E+3	3.930000E-9	79.832205E-6	268.000000E-3	21.395031E-6
22.632033E+3	3.850000E-9	87.133329E-6	289.000000E-3	25.181532E-6
25.220706E+3	3.760000E-9	94.829854E-6	310.000000E-3	29.397255E-6
28.098405E+3	3.670000E-9	103.121145E-6	332.000000E-3	34.236220E-6
31.309112E+3	3.560000E-9	111.460440E-6	356.000000E-3	39.679917E-6
34.890528E+3	3.450000E-9	120.372322E-6	380.000000E-3	45.741482E-6
38.874067E+3	3.340000E-9	129.839385E-6	402.800000E-3	52.299304E-6
43.316280E+3	3.210000E-9	139.045257E-6	428.000000E-3	59.511370E-6
48.267430E+3	3.087000E-9	149.001555E-6	453.200000E-3	67.527505E-6
53.784066E+3	2.958000E-9	159.093268E-6	477.900000E-3	76.030673E-6
59.929021E+3	2.827000E-9	169.419344E-6	501.800000E-3	85.014627E-6
66.777693E+3	2.697000E-9	180.099439E-6	524.900000E-3	94.534196E-6
74.405480E+3	2.570000E-9	191.222085E-6	546.500000E-3	104.502869E-6
82.906630E+3	2.445000E-9	202.706711E-6	566.500000E-3	114.833352E-6
92.381674E+3	2.324000E-9	214.695009E-6	585.700000E-3	125.746867E-6
102.937425E+3	2.207000E-9	227.182897E-6	602.800000E-3	136.945850E-6
114.699548E+3	2.095000E-9	240.295553E-6	618.100000E-3	148.526681E-6
127.806272E+3	1.988000E-9	254.078869E-6	631.400000E-3	160.425398E-6
142.408395E+3	1.886000E-9	268.582233E-6	642.500000E-3	172.564085E-6
158.681845E+3	1.789000E-9	283.881821E-6	650.800000E-3	184.750289E-6
176.815118E+3	1.697000E-9	300.055255E-6	656.300000E-3	196.926264E-6
197.021842E+3	1.612000E-9	317.599209E-6	657.900000E-3	208.948519E-6
219.534495E+3	1.533000E-9	336.546380E-6	655.700000E-3	220.673462E-6
244.616970E+3	1.461000E-9	357.385394E-6	649.200000E-3	232.014598E-6
272.570862E+3	1.395000E-9	380.236352E-6	638.300000E-3	242.704864E-6
303.716611E+3	1.336000E-9	405.765393E-6	623.500000E-3	252.994722E-6
338.418644E+3	1.284000E-9	434.529539E-6	604.700000E-3	262.760012E-6
377.091649E+3	1.238000E-9	466.839462E-6	582.700000E-3	272.027354E-6
420.181734E+3	1.198000E-9	503.377718E-6	557.900000E-3	280.834429E-6
468.197836E+3	1.163800E-9	544.888642E-6	531.100000E-3	289.390358E-6
521.692876E+3	1.134100E-9	591.651891E-6	502.900000E-3	297.541736E-6
581.307738E+3	1.108700E-9	644.495889E-6	474.500000E-3	305.813300E-6
647.733573E+3	1.087200E-9	704.215941E-6	446.100000E-3	314.150731E-6
721.749496E+3	1.069000E-9	771.550211E-6	418.600000E-3	322.970919E-6
804.222587E+3	1.053700E-9	847.409339E-6	392.300000E-3	332.438684E-6
896.120455E+3	1.041200E-9	933.040618E-6	367.500000E-3	342.892427E-6
998.517526E+3	1.030800E-9	1.029272E-3	344.700000E-3	354.790012E-6
1.112614E+6	1.021900E-9	1.136980E-3	324.200000E-3	368.608959E-6
1.239748E+6	1.015000E-9	1.258344E-3	304.700000E-3	383.417440E-6
1.381415E+6	1.009000E-9	1.393848E-3	288.900000E-3	402.682564E-6
1.539267E+6	1.005000E-9	1.546964E-3	275.400000E-3	426.033786E-6
1.715153E+6	1.001000E-9	1.716868E-3	264.700000E-3	454.454870E-6
1.911144E+6	998.000000E-12	1.907322E-3	256.300000E-3	488.846531E-6
2.129529E+6	996.000000E-12	2.121010E-3	250.900000E-3	532.161526E-6
2.372864E+6	994.000000E-12	2.358627E-3	248.000000E-3	584.939396E-6
2.644002E+6	993.000000E-12	2.625494E-3	248.100000E-3	651.385077E-6
2.946129E+6	993.000000E-12	2.925506E-3	250.900000E-3	734.009490E-6
3.282782E+6	993.000000E-12	3.259803E-3	256.900000E-3	837.443297E-6
3.657895E+6	994.000000E-12	3.635947E-3	266.300000E-3	968.252737E-6
4.075877E+6	995.000000E-12	4.055498E-3	279.100000E-3	1.131889E-3
4.541618E+6	996.900000E-12	4.527539E-3	296.300000E-3	1.341510E-3
5.060584E+6	999.300000E-12	5.057042E-3	318.100000E-3	1.608645E-3
5.638845E+6	1.002500E-9	5.652942E-3	345.100000E-3	1.950830E-3
6.283185E+6	1.005800E-9	6.319628E-3	379.200000E-3	2.396403E-3
